room_id	host_id	room_type	country	city	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	property_type
15510770	31209066	Entire home/apt	France	Paris	Saint-Lambert	1	0.0	8	4.0	543.0	House
6194546	27310698	Entire home/apt	France	Paris	Notre-Dame-des-Champs	3	3.5	4	3.0	576.0	Apartment
853571	4457206	Entire home/apt	France	Paris	Faubourg-du-Roule	3	4.0	6	3.0	604.0	Apartment
17708247	21184811	Entire home/apt	France	Paris	Charonne	0	0.0	2	0.0	604.0	Apartment
19559297	2667370	Entire home/apt	France	Paris	Halles	0	0.0	5	3.0	517.0	Apartment
5986932	27144540	Entire home/apt	France	Paris	Val-de-Grace	0	0.0	6	4.0	543.0	Apartment
13439840	26981054	Entire home/apt	France	Paris	Bonne-Nouvelle	14	4.5	12	3.0	543.0	Apartment
5881818	12574459	Entire home/apt	France	Paris	Madeleine	2	0.0	8	4.0	613.0	Apartment
19867063	76104209	Entire home/apt	France	Paris	Arsenal	0	0.0	4	1.0	543.0	Apartment
4864719	25022929	Entire home/apt	France	Paris	Plaine-Monceau	5	4.5	6	2.0	543.0	Apartment
2612592	13379076	Entire home/apt	France	Paris	Gros-Caillou	22	5.0	4	2.0	531.0	Apartment
19923504	2856748	Entire home/apt	France	Paris	Bonne-Nouvelle	0	0.0	5	3.0	543.0	Apartment
600105	1560534	Entire home/apt	France	Paris	La Chapelle	25	4.5	6	3.0	590.0	Loft
7043967	6350949	Entire home/apt	France	Paris	Porte-Saint-Martin	4	5.0	4	3.0	543.0	Apartment
5343399	3048727	Entire home/apt	France	Paris	Saint-Vincent-de-Paul	7	4.5	8	4.0	591.0	Apartment
13838346	7239393	Entire home/apt	France	Paris	Muette	2	0.0	7	4.0	597.0	Apartment
4880641	13455229	Entire home/apt	France	Paris	Muette	3	0.0	7	4.0	597.0	Apartment
8891222	33433799	Entire home/apt	France	Paris	Porte-Dauphine	1	0.0	5	4.0	604.0	Loft
1020236	5616219	Entire home/apt	France	Paris	Porte-Saint-Denis	8	5.0	12	6.0	519.0	House
16233639	22839076	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	718.0	Apartment
18090631	84413	Entire home/apt	France	Paris	Saint-Georges	0	0.0	8	3.0	543.0	Apartment
2276911	3763984	Entire home/apt	France	Paris	Saint-Gervais	5	4.5	5	2.0	591.0	Apartment
6679815	34964641	Entire home/apt	France	Paris	St-Germain-lAuxerrois	0	0.0	5	3.0	580.0	Apartment
16374602	97206133	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	2.0	718.0	Apartment
19981362	30707357	Entire home/apt	France	Paris	Chaillot	0	0.0	5	3.0	664.0	Apartment
8979682	46918672	Entire home/apt	France	Paris	Porte-Dauphine	9	5.0	4	2.0	543.0	Apartment
17540122	105447415	Entire home/apt	France	Paris	Champs-Elysées	1	0.0	6	3.0	618.0	Apartment
5314839	7608379	Entire home/apt	France	Paris	Chaillot	3	3.5	6	2.0	591.0	Apartment
13367109	35561261	Entire home/apt	France	Paris	Saint-Victor	0	0.0	5	3.0	597.0	House
7068049	503708	Entire home/apt	France	Paris	Saint-Victor	0	0.0	6	3.0	640.0	Loft
6037234	27310698	Entire home/apt	France	Paris	Faubourg-du-Roule	3	4.5	6	3.0	553.0	Apartment
15159485	791011	Entire home/apt	France	Paris	Grandes-Carrières	0	0.0	2	1.0	604.0	Apartment
18305406	7608379	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	603.0	Apartment
3292151	13999921	Entire home/apt	France	Paris	Europe	1	0.0	6	3.0	531.0	Apartment
1234220	275893	Entire home/apt	France	Paris	Notre-Dame-des-Champs	4	5.0	6	3.0	604.0	Apartment
5503264	7608379	Entire home/apt	France	Paris	Chaillot	5	4.0	6	2.0	591.0	Apartment
7352856	38342684	Entire home/apt	France	Paris	Auteuil	0	0.0	8	3.0	604.0	Apartment
16504872	71685009	Entire home/apt	France	Paris	Monnaie	0	0.0	6	3.0	543.0	Apartment
15582670	51810167	Entire home/apt	France	Paris	Grenelle	0	0.0	2	1.0	604.0	Apartment
5108844	23551529	Entire home/apt	France	Paris	Notre-Dame-des-Champs	34	5.0	6	3.0	555.0	Apartment
13205578	9412526	Entire home/apt	France	Paris	Faubourg-du-Roule	1	0.0	4	1.0	531.0	Apartment
11412291	59915865	Entire home/apt	France	Paris	Halles	56	4.5	15	5.0	543.0	Apartment
8822517	27997930	Entire home/apt	France	Paris	Sorbonne	4	5.0	6	2.0	567.0	Apartment
15140083	8816961	Entire home/apt	France	Paris	Chaillot	0	0.0	4	2.0	604.0	Apartment
2508620	12840850	Entire home/apt	France	Paris	Amérique	17	4.5	12	4.0	664.0	House
9353416	47235748	Entire home/apt	France	Paris	Invalides	4	5.0	5	4.0	543.0	Apartment
16553332	9044891	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	606.0	Apartment
10542054	54361420	Entire home/apt	France	Paris	Sorbonne	12	4.5	6	1.0	604.0	Apartment
3088950	7608379	Entire home/apt	France	Paris	Gros-Caillou	24	5.0	8	3.0	676.0	Apartment
5601653	7608379	Entire home/apt	France	Paris	Chaillot	1	0.0	6	2.0	591.0	Bed & Breakfast
19868823	76104209	Entire home/apt	France	Paris	Madeleine	0	0.0	4	2.0	633.0	Apartment
1392717	7528779	Entire home/apt	France	Paris	Enfants-Rouges	30	5.0	6	2.0	590.0	Apartment
8518759	2575917	Entire home/apt	France	Paris	Saint-Avoye	5	5.0	5	2.0	587.0	Apartment
11704253	28273282	Entire home/apt	France	Paris	Auteuil	0	0.0	3	1.0	604.0	Apartment
7718943	16887289	Entire home/apt	France	Paris	Europe	40	5.0	10	4.0	604.0	Apartment
19929915	141201557	Entire home/apt	France	Paris	Rochechouart	0	0.0	5	3.0	604.0	Apartment
18064196	7608379	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	2.0	595.0	Apartment
12602447	24495283	Entire home/apt	France	Paris	Halles	8	4.5	10	2.0	580.0	Loft
3600767	13878512	Entire home/apt	France	Paris	Palais-Royal	46	4.5	8	4.0	604.0	Apartment
17430522	110127421	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	543.0	Apartment
18987491	40875424	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	2	1.0	591.0	Apartment
18147578	2856748	Entire home/apt	France	Paris	Monnaie	0	0.0	6	3.0	604.0	Apartment
19429585	135978114	Entire home/apt	France	Paris	Chaillot	0	0.0	6	2.0	543.0	Apartment
19481371	2856748	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	4	2.0	604.0	Apartment
3974737	20511294	Entire home/apt	France	Paris	Muette	2	0.0	4	2.0	543.0	Apartment
19005119	76104209	Entire home/apt	France	Paris	Saint-Victor	0	0.0	6	3.0	604.0	Apartment
19133470	76104209	Entire home/apt	France	Paris	Chaillot	0	0.0	5	3.0	694.0	Apartment
19219423	80225	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	5	3.0	580.0	Apartment
13288393	2828663	Entire home/apt	France	Paris	Saint-Ambroise	0	0.0	3	4.0	652.0	Apartment
8051714	2575917	Entire home/apt	France	Paris	Archives	2	0.0	7	3.0	587.0	House
7997273	42215570	Entire home/apt	France	Paris	Europe	18	4.5	6	2.0	543.0	Apartment
5647765	7608379	Entire home/apt	France	Paris	Chaillot	0	0.0	6	2.0	591.0	Apartment
11668262	30512627	Entire home/apt	France	Paris	Saint-Merri	13	5.0	10	3.0	543.0	Apartment
2659900	12574459	Entire home/apt	France	Paris	Jardin-des-Plantes	7	5.0	8	3.0	567.0	Apartment
16906036	9044891	Entire home/apt	France	Paris	Invalides	0	0.0	4	2.0	664.0	Apartment
9987796	7642792	Entire home/apt	France	Paris	Archives	13	4.5	6	3.0	543.0	Apartment
4217005	21885827	Entire home/apt	France	Paris	Faubourg-Montmartre	14	5.0	8	2.0	543.0	Apartment
13288038	2828663	Entire home/apt	France	Paris	Saint-Ambroise	1	0.0	4	4.0	652.0	Apartment
10963615	56870618	Entire home/apt	France	Paris	Notre-Dame-des-Champs	3	4.5	8	5.0	543.0	Apartment
6899802	3873626	Entire home/apt	France	Paris	Archives	33	5.0	4	2.0	543.0	Apartment
20131860	2116806	Entire home/apt	France	Paris	Muette	0	0.0	6	3.0	567.0	Apartment
13594590	78570381	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	3.0	585.0	Apartment
11643796	61643165	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	5	2.0	664.0	Apartment
9367678	48605429	Entire home/apt	France	Paris	Europe	42	4.0	13	6.0	542.0	Apartment
8394085	24761980	Entire home/apt	France	Paris	Plaisance	6	4.5	2	1.0	603.0	Apartment
13559329	2856748	Entire home/apt	France	Paris	Odeon	0	0.0	4	2.0	694.0	Apartment
5680537	27577489	Entire home/apt	France	Paris	Grenelle	4	5.0	6	3.0	580.0	Apartment
18899905	76104209	Entire home/apt	France	Paris	Halles	0	0.0	6	3.0	700.0	Apartment
7386260	3038685	Entire home/apt	France	Paris	Porte-Saint-Denis	2	0.0	11	5.0	622.0	Apartment
13093872	7239393	Entire home/apt	France	Paris	Notre-Dame	0	0.0	4	2.0	585.0	Apartment
10372346	52747859	Entire home/apt	France	Paris	Archives	4	4.5	6	3.0	543.0	Apartment
2181438	11117127	Entire home/apt	France	Paris	Chaussée-dAntin	7	5.0	4	2.0	543.0	Apartment
18502368	128401160	Entire home/apt	France	Paris	Notre-Dame-des-Champs	0	0.0	6	3.0	604.0	Apartment
13106639	2828663	Entire home/apt	France	Paris	Saint-Ambroise	1	0.0	2	4.0	652.0	Apartment
12831149	70029056	Entire home/apt	France	Paris	Grenelle	0	0.0	6	3.0	604.0	Apartment
6520357	3048727	Entire home/apt	France	Paris	Epinettes	2	0.0	8	5.0	603.0	House
5276453	23025598	Entire home/apt	France	Paris	Notre-Dame-des-Champs	12	4.5	6	3.0	678.0	Apartment
4009333	969972	Entire home/apt	France	Paris	Gaillon	47	4.5	10	3.0	542.0	Apartment
16021973	2856748	Entire home/apt	France	Paris	Madeleine	0	0.0	5	3.0	633.0	Apartment
19516502	2667370	Entire home/apt	France	Paris	Archives	0	0.0	6	2.0	612.0	Other
3736614	7608379	Entire home/apt	France	Paris	Gros-Caillou	15	4.5	6	3.0	603.0	Apartment
11176950	29447400	Entire home/apt	France	Paris	Val-de-Grace	0	0.0	6	3.0	338.0	Apartment
5398809	7642792	Entire home/apt	France	Paris	Arsenal	21	4.5	8	4.0	503.0	Apartment
751614	3952167	Entire home/apt	France	Paris	Val-de-Grace	7	5.0	7	4.0	325.0	Apartment
327712	1675017	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	3	2.0	363.0	Apartment
3310494	6366259	Entire home/apt	France	Paris	Saint-Thomas-dAquin	35	5.0	6	3.0	483.0	Apartment
14065739	84452033	Entire home/apt	France	Paris	Invalides	0	0.0	6	3.0	350.0	Apartment
5831552	24864399	Entire home/apt	France	Paris	Palais-Royal	0	0.0	4	2.0	495.0	Villa
15817253	22001014	Entire home/apt	France	Paris	Invalides	6	5.0	8	3.0	433.0	Apartment
7042289	24780753	Entire home/apt	France	Paris	Saint-Thomas-dAquin	5	4.5	6	4.0	363.0	Apartment
4453356	2856748	Entire home/apt	France	Paris	Saint-Victor	0	0.0	4	1.0	392.0	Apartment
236801	645546	Entire home/apt	France	Paris	Sorbonne	13	5.0	4	2.0	363.0	Apartment
881354	4662396	Entire home/apt	France	Paris	Arsenal	38	5.0	4	2.0	363.0	Apartment
7722947	2856748	Entire home/apt	France	Paris	Arsenal	0	0.0	2	1.0	363.0	Apartment
19262380	3081075	Entire home/apt	France	Paris	Saint-Avoye	0	0.0	7	6.0	314.0	Apartment
2059610	2541384	Entire home/apt	France	Paris	Saint-Gervais	1	0.0	6	3.0	422.0	Apartment
4356427	22613241	Entire home/apt	France	Paris	Halles	0	0.0	6	3.0	483.0	Apartment
4455004	10152199	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	2.0	505.0	Apartment
17634853	5905761	Entire home/apt	France	Paris	Odeon	8	5.0	7	4.0	453.0	Apartment
4697300	23960469	Entire home/apt	France	Paris	Europe	4	5.0	6	4.0	344.0	Apartment
6907485	36067291	Entire home/apt	France	Paris	Plaine-Monceau	1	0.0	7	4.0	422.0	Apartment
6920785	35693045	Entire home/apt	France	Paris	Champs-Elysées	3	4.5	7	3.0	325.0	Apartment
18417961	5044753	Entire home/apt	France	Paris	Chaillot	0	0.0	6	3.0	314.0	Apartment
9161452	47688971	Entire home/apt	France	Paris	Muette	0	0.0	4	1.0	320.0	Apartment
9238481	12277995	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	4	1.0	313.0	Apartment
18270854	6963870	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	6	3.0	363.0	Apartment
16120952	3014738	Entire home/apt	France	Paris	Champs-Elysées	3	4.5	5	2.0	335.0	Apartment
14959998	31711910	Entire home/apt	France	Paris	Plaine-Monceau	4	4.5	5	3.0	337.0	Apartment
17846198	15423117	Entire home/apt	France	Paris	Chaillot	0	0.0	5	4.0	361.0	Apartment
3652103	14160076	Entire home/apt	France	Paris	Ternes	0	0.0	5	3.0	422.0	Apartment
1063034	5056483	Entire home/apt	France	Paris	Madeleine	6	4.5	5	2.0	338.0	Apartment
12477335	67536828	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	5	2.0	363.0	Apartment
1067956	609337	Entire home/apt	France	Paris	Madeleine	10	5.0	5	2.0	320.0	Apartment
4728328	12732651	Entire home/apt	France	Paris	Europe	1	0.0	6	3.0	386.0	Apartment
6023154	12984381	Entire home/apt	France	Paris	Champs-Elysées	6	4.5	4	2.0	329.0	Apartment
8658610	2305345	Entire home/apt	France	Paris	Muette	0	0.0	5	3.0	325.0	Apartment
18188856	64224220	Entire home/apt	France	Paris	Chaillot	0	0.0	4	1.0	325.0	Apartment
